,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
119,14.62067971,-1.893086215,0.967233035,16.39533904,10.15136035,2.172777026,-6.974589527,-0.315240368,23.71080177,-0.733504343,-20.44108894,23.26630661,-6.535059235,-5.478664265,-3.336791159,2.443840826,-11.21965968,-1.60961136,-11.26382939,-15.68420029,10.70563373,7.038183204,12.02302035,5.297682788,13.0889725,-5.569723837,-21.9440331,-10.72973586,-12.96809363,-2.994414684,-4.659569634,17.25930405,1.934577674,-7.269063948,-10.40633692,-2.757198494,-7.5696099,23.16072133,-7.580178957,9.800641415,0.303145194,-12.23875197,-6.930666688,10.97037059,6.293166827,-1.81014159,18.99169138,-2.808312301,12.07558896,5.825202195,1.535212337,4.962164699,1.476070274,-1.647639601,-13.68673818,6.276593532,-8.488306842,14.11370815,-21.17059886,-7.279537426,-7.100058794,-14.54134394,5.852065326,-5.676608366,-12.93531401,13.55760331,-10.48241091,5.121934582,-17.96274729,9.132980204,-1.516229375,1.265938213,0.312648696,-11.95147361,-1.094694148,-1.588454056,5.601298354,-6.018790321,-0.703539374,-6.423037821,-10.83144551,-8.739608185,0.704836205,3.641056109,6.82425032,4.069467456,-3.768351638,11.53960178,-8.235917511,-13.26999449,0.460322685,0.929093428,-10.39514018,-16.10558991,-7.481433712,-23.65722987,-4.526170348,-3.197249693,1.924022006,1.171236473
120,14.84494237,-1.325802684,1.440213659,19.06379136,9.22608323,1.468795684,-6.786576647,0.241941892,24.05464982,-1.443843758,-20.12899794,22.23632733,-8.668165,-6.682953755,-4.610295526,3.522401039,-10.02309766,-1.041105811,-10.59928054,-15.46559048,9.304067665,6.314901274,9.762031366,6.629662055,12.7175869,-6.996462545,-20.48186856,-11.89251216,-14.30457171,-5.420899206,-5.605109324,18.17753594,1.5161889,-8.071628315,-11.45234709,-4.101073997,-8.763583784,22.67034242,-6.000586087,9.989947129,-0.610292192,-10.92911955,-9.453559263,11.81796019,5.607654388,-1.133548101,19.8145234,-2.6406758,13.87741239,5.596186552,2.551172949,4.830055721,1.777200073,-1.95582069,-12.64514887,5.861629053,-8.133272281,13.41504507,-22.60651441,-6.46261276,-7.513278899,-14.44480143,5.933020875,-5.418152659,-11.5637499,13.53152783,-11.05576927,4.262352898,-17.04824378,10.63798775,-2.529083621,0.326790179,3.447506467,-11.68307093,0.719432583,-1.289408196,5.74873907,-5.069425402,-0.580750055,-6.818836954,-8.365361971,-6.00472317,0.442604294,4.600927259,5.915527135,3.811686362,-4.45101862,11.55130175,-9.135693762,-12.08945681,1.962264918,-0.907515978,-9.959892189,-15.14963787,-7.127203858,-23.51789382,-3.983332964,-4.066901179,0.695719177,1.461349787
121,14.89650177,-0.551723608,1.379631826,19.71694014,9.846708578,-0.065045902,-7.260764708,-0.011295279,22.4241103,-1.399887316,-20.84067997,23.50732179,-8.374814879,-5.645885195,-3.328537432,2.684626528,-9.694265616,-1.65794345,-11.48358002,-16.44275758,7.772365409,7.018299554,9.950099938,5.903989268,12.73561053,-5.986098538,-20.4435494,-11.98071722,-14.74950453,-5.108834719,-6.36337248,16.96032957,3.900671262,-7.803152497,-12.26851491,-2.202624074,-8.976650656,22.38485872,-8.492143066,8.366159478,-1.218954337,-12.4003799,-8.115672472,11.92596101,3.968819509,-1.920046579,19.58456454,-2.805648544,14.8064102,5.568066762,2.76214365,5.503600867,1.608081498,-1.523674688,-12.7148656,6.231506921,-8.783729073,13.39413963,-22.7606273,-4.446879337,-7.637055921,-15.83891438,4.43858426,-4.539302801,-11.13352206,13.6528341,-10.23998553,5.111402716,-15.75320136,9.881083249,-5.274239955,1.81757952,3.102873978,-13.32896762,0.643036593,-0.166264673,6.287159481,-3.442433678,0.248969934,-5.798814867,-8.20295963,-7.607182366,0.28359361,4.590836939,6.400896466,4.065307608,-4.892126723,10.82815108,-8.628216071,-12.60429045,2.174159858,-2.124805458,-8.864128263,-16.88321542,-6.720161507,-23.10916426,-3.92126056,-3.328495021,0.621008844,3.416029006
122,15.8491489,0.531441739,1.376343169,19.74434683,10.3954586,-2.287928228,-5.94136844,0.366128731,22.26313315,-0.898220053,-20.92198318,22.67023436,-7.79365293,-6.733207336,-4.229856686,2.537737003,-10.40555493,-2.378717342,-12.31388334,-15.79597847,7.858612311,6.152396694,8.949723596,7.097364276,11.78631101,-6.61718594,-19.9930387,-9.604879715,-13.85033824,-5.639416951,-6.95459025,18.41199896,2.97519379,-9.420391091,-12.85444582,-2.813456383,-7.474663854,24.08768361,-9.215978871,10.26569085,-0.638840962,-13.34152572,-7.666704786,13.46496086,4.186002867,-1.657311967,18.62924602,-1.91386656,16.19103482,5.373716595,3.182940943,4.415838346,2.288405443,-0.89391186,-11.62886179,4.994727517,-8.877663048,11.91962187,-23.01358064,-3.557764925,-6.906784354,-15.3788929,3.860882582,-4.007171015,-10.24948847,13.32754925,-8.507328143,5.050460507,-15.23474304,10.46398581,-5.858810454,2.51566961,3.338149733,-12.38368872,-0.85473292,0.782312599,6.22399824,-3.285274074,-0.963560451,-5.871133809,-7.632630129,-6.889943991,0.079189034,5.532321211,7.108941218,4.80915807,-3.775427384,11.54075718,-8.497807069,-13.37921163,3.087007271,-2.008295397,-8.964862885,-17.0018198,-6.656751355,-23.24197774,-4.805098164,-3.150485051,0.489318631,3.066606477
123,14.50708227,-0.038782882,1.869148657,19.18932409,9.159768719,-3.563208311,-3.868267351,1.519611592,22.24233711,-1.622649661,-20.43632692,25.54396492,-7.127799479,-5.839735187,-4.190104599,1.194147605,-12.04889315,-3.509560252,-12.73489551,-16.06393222,6.555090151,8.230139245,10.02084473,6.922785557,11.25177537,-7.040877649,-18.71920592,-9.069008939,-12.20568171,-5.947114629,-7.556265133,19.31599296,3.453739175,-9.913300519,-12.19136798,-5.180277077,-8.311413604,24.86342823,-10.56772119,9.13805175,-0.411471828,-11.59692967,-7.088292681,13.34646536,2.788298556,-0.838906359,17.50515707,-2.469054563,14.97543305,5.914056269,2.48494378,3.741068213,1.699283356,-1.944317644,-11.79751825,4.70493791,-10.81504517,11.01048105,-25.78516058,-1.407483009,-6.551262138,-14.23603193,3.805042558,-3.54155466,-10.51907533,13.69159777,-7.509142795,3.989536704,-15.65731138,11.40718313,-6.372608559,2.426956268,5.273784716,-13.28664013,-1.567755945,-0.080852522,6.284866351,-4.143189853,-1.245974287,-4.345887828,-7.891631365,-6.306035704,-0.542185957,5.27024657,4.606850501,5.220407699,-5.270058115,10.80592928,-6.297054415,-14.25911289,2.128491353,-3.339704116,-8.912300623,-16.44928577,-5.738240752,-21.66876014,-3.538483341,-3.541986539,0.407570029,3.849658374
124,13.30513968,-0.624882453,0.585178867,17.57752365,10.9905062,-2.376705548,-5.630131207,1.804026273,23.12642327,-2.01592143,-19.35483879,24.16514481,-7.171110819,-7.319529587,-4.549426509,-0.007521982,-13.28764451,-2.433792293,-11.99948027,-15.93082098,6.905377042,9.179001261,9.606830695,7.124068795,10.78183529,-6.788497832,-19.01270188,-8.817651996,-11.37441232,-5.947369957,-7.379987774,19.36624095,3.273471262,-11.22714271,-10.1479764,-4.63263406,-8.170085276,24.20287314,-11.2788424,8.931396732,0.083101573,-11.84384552,-6.283163638,13.16124524,1.893392015,-1.299286499,18.11091336,-2.469220115,12.81511234,6.502583217,0.773776939,4.142570967,4.211508759,-2.269332492,-12.16051039,4.702994102,-11.26601496,10.25462337,-27.11228834,-2.036423248,-6.809185451,-14.68368319,2.813567507,-5.048567179,-9.47929213,15.52433151,-8.095334288,4.482717814,-15.93929407,11.11327565,-5.956229427,0.021848263,4.443031251,-12.58458151,-2.404188114,-0.354630567,5.059633374,-2.177057397,-0.186829308,-4.896347777,-8.735886575,-6.803512983,-1.81850318,5.908896721,4.954386431,6.335397503,-6.516435757,10.57002019,-7.109769155,-14.99497128,2.953458722,-3.534427754,-7.903186047,-15.0848411,-5.755361557,-21.11462489,-3.23941191,-3.728221687,-0.513214964,2.930396504
125,11.60914527,-0.505952215,-0.023311598,16.7467457,11.58535255,-1.073293575,-4.261710809,2.212289034,23.75389112,-2.044484982,-19.45225949,23.40216072,-6.110443987,-8.094492879,-5.653912749,-0.067299648,-12.44190385,-2.129835786,-12.34096502,-16.45209283,6.614009106,10.28875958,9.576368571,9.751157577,10.5323709,-8.033944911,-18.2659052,-7.923530456,-11.57314388,-7.32509752,-8.273131439,20.50585476,4.634519466,-12.34457126,-10.05801975,-3.542866871,-8.831822854,23.28626898,-11.01192604,9.432581036,1.8835695,-12.64519972,-7.516636287,12.96373818,0.926712333,-1.828470264,17.65675949,-3.056683372,12.78208804,7.848699964,1.098722844,2.80380656,4.38995994,-2.149257349,-12.45591627,4.367673661,-11.96628995,9.707101799,-28.31290975,0.598848608,-6.797619158,-13.03761258,3.582006463,-3.761261036,-10.08882014,15.91923086,-7.623502997,4.697896283,-15.34504512,10.59924697,-5.381912575,0.333355814,5.381588512,-11.06122762,-1.4278101,-0.682732576,6.759141859,-1.894396047,-0.387792261,-6.264951585,-8.373063138,-7.027984474,-1.438674721,5.423160044,4.893529185,6.215381643,-6.144248973,11.90940194,-8.456514107,-15.37150642,2.562323583,-2.640038449,-9.329150327,-14.29215257,-5.383397217,-21.85366032,-3.940581059,-2.7099912,-1.246349106,1.955025852
126,11.15854738,-0.214975143,0.240850286,14.69219785,11.16294237,-0.490315818,-3.138232154,2.438535176,21.34018739,-2.719441999,-20.23786063,24.0392835,-6.403564503,-8.124654561,-6.440394245,0.0974702,-11.71111158,-1.347492515,-12.82843831,-15.63324824,4.270703578,10.93046381,9.894916,9.263080776,10.0986533,-9.639243996,-17.79944936,-8.76298071,-10.58427802,-6.723052679,-8.619734894,19.25551342,5.145402148,-12.62176164,-10.28322366,-1.723843619,-8.380933546,24.185852,-10.83056335,9.188466972,1.184547824,-13.07009743,-6.719493403,13.74587842,0.66462846,-0.521094406,18.4209821,-2.557180596,10.59851205,8.307994271,1.157594819,2.259853278,5.022644274,-2.174129151,-13.28398099,3.817587032,-12.53814854,10.21552184,-28.59995903,0.586023145,-5.919908839,-12.58157533,4.233475982,-4.354279313,-10.6327101,17.85797223,-8.589023771,5.028254648,-14.29050107,8.0259648,-5.217082932,0.681965369,6.224459994,-10.46723054,-0.065220956,-0.072403151,6.727581698,-1.128594407,-0.806497551,-6.41733316,-9.743045738,-7.155258077,-2.861234238,4.105923382,4.028650229,6.501138576,-5.363478727,12.42388565,-6.854064713,-17.36975626,2.599104684,-3.877742561,-7.661610925,-12.95882665,-6.540760432,-22.45206693,-4.958595457,-2.310276383,-2.564926952,2.691358087
127,10.58103348,1.31729231,0.051712013,15.13870082,10.14269785,-1.49151644,-2.623074782,1.460915216,21.93483306,-3.479198428,-18.50581663,23.98470721,-6.04210695,-7.64121865,-7.603137493,-0.736293538,-11.00676421,0.881112658,-13.23475292,-16.26161149,4.157908797,11.67408149,10.55881084,9.260617902,11.62193834,-10.16977161,-19.21707691,-9.102194101,-11.90890689,-6.757714391,-9.054747399,20.37830493,4.980700881,-14.10743372,-11.26320224,-2.338629898,-7.773876285,25.65336463,-10.45046065,11.43876908,0.634730926,-12.59948318,-5.800088678,12.7063827,0.313391652,0.28025672,19.78996318,-2.887031607,11.66986334,7.218858214,1.735885786,2.340326933,2.841293159,-3.097565404,-13.15487094,4.595385647,-11.43544985,9.909934524,-29.41859052,-0.652572585,-4.797642934,-11.15562401,3.186518542,-6.163876845,-9.376646933,18.6615406,-8.486266908,3.215390546,-15.18908573,8.717925387,-5.958798416,-1.262737212,6.272639687,-10.64066587,0.411890372,-1.356706002,7.801947976,-1.963556904,-1.33185624,-7.017656814,-10.37607564,-7.12157849,-2.8316577,4.371992582,4.765941015,6.812802507,-3.407841243,13.2324771,-8.523425014,-16.59078833,1.221054325,-2.912785047,-5.009767733,-12.94275185,-5.614941907,-22.12833184,-6.382405716,-2.462612271,-3.568986936,1.653305211
128,10.31591275,1.592681781,1.280637448,14.03898003,10.36462532,0.945492956,-2.206765571,1.237384388,22.69989881,-4.787842271,-17.97680555,23.05237559,-5.092647724,-7.358469192,-5.662559384,0.189134567,-11.89880961,1.394776604,-13.67128587,-16.38121192,5.077551502,10.27080575,11.14330196,8.389999137,11.62039382,-10.42041724,-18.79167242,-9.334652038,-11.26182998,-5.317319801,-9.622623237,19.07138575,4.967259858,-13.68135043,-11.79190575,-3.87082816,-7.872751336,25.01052419,-10.27486066,10.94572457,1.500339149,-12.51865517,-4.679351506,11.18351625,-0.896095772,0.689710306,19.79943652,-1.384963472,10.49608695,7.286403211,2.331979174,1.341990114,2.047038617,-3.27235401,-14.54008446,4.873880318,-10.22919497,9.355462842,-29.44420773,-0.521936722,-5.04733728,-10.75878804,4.045010535,-5.771265031,-8.145799792,17.9741683,-10.16259922,2.87095723,-15.03304966,7.012841272,-7.729344197,-0.08528078,6.29647691,-10.21498709,-0.029859345,-1.968680664,8.47756254,-2.140855919,-0.448188738,-7.195162817,-9.709030322,-7.131800267,-2.208109269,3.868601724,5.427447851,7.349264108,-3.420947414,13.08840681,-8.685493355,-16.81803949,1.68466367,-4.218280002,-3.717310618,-12.5886471,-5.48727485,-21.96673174,-7.477184121,-1.649952306,-3.955161971,2.065550529
129,8.854519806,1.863003976,0.514411893,14.27482489,10.66797175,-0.37753745,-3.386861933,0.485390164,21.7117579,-6.754429028,-18.3092683,24.15260138,-5.878820491,-8.542287326,-6.340922667,2.048141791,-11.95508467,2.041105525,-12.99169655,-16.35979728,4.021536326,9.151208212,9.909202214,8.657390467,9.22182209,-10.34650528,-18.2442126,-8.56918127,-9.703351118,-4.454804732,-8.849026912,17.57502896,3.656887285,-13.613248,-12.29322458,-3.94726826,-9.176180525,25.42779234,-10.66784615,10.10896106,0.853947359,-12.86149234,-5.185098584,11.83230846,-0.563064203,0.454518859,21.34461181,-1.018730413,11.57269627,7.055172169,2.741403118,3.113885235,3.165041276,-4.069765379,-14.82358407,5.348182261,-10.46617283,7.869223401,-27.08665836,-1.604105293,-4.366294824,-10.66319583,4.371365254,-4.845710305,-8.238638659,17.56063019,-10.56069454,3.368659997,-15.03603229,5.985100795,-7.56987086,0.637785359,6.192126084,-7.563020987,-0.856743373,-3.086322219,7.56671992,-1.932385326,0.118961835,-7.376495771,-8.902939807,-6.48035185,-2.025951188,2.679090574,5.136543734,6.509749689,-2.836372179,14.41241488,-8.005623088,-16.485884,1.481300642,-2.371026403,-2.999429631,-12.81472589,-5.304050817,-21.3528788,-8.164688063,-2.738823569,-3.1320277,2.069298911
130,8.651403431,2.2652182,-0.905780552,13.82820963,10.16771177,-1.275279689,-3.148685809,1.170466878,21.08341685,-6.16864195,-17.89107982,22.98077546,-4.464563801,-8.973500291,-5.526126095,1.863832187,-10.03489326,2.040335451,-12.9662557,-18.60198817,3.627560671,10.65351871,9.715472956,8.116559554,10.24660712,-10.98494273,-17.11267059,-7.711898778,-9.025638156,-3.509338083,-8.005892647,17.83060059,3.188820886,-13.17693476,-12.13184227,-5.345462728,-9.564217586,25.73672328,-9.357374987,9.258258269,-0.485451212,-12.30688308,-4.420586272,12.08292481,0.74341099,1.41047104,23.26069502,-0.461445926,11.95659944,5.971328776,2.750972999,1.936867892,1.952381673,-2.980849503,-14.72442233,6.904928696,-10.3486745,8.234303535,-26.70651854,0.432100441,-4.026463478,-12.08367509,6.312736137,-4.512655281,-9.345195996,16.31950595,-9.804421909,3.011611549,-16.18047147,6.09384078,-9.644770489,-0.228303469,7.63811674,-6.571536043,-3.046532336,-3.113331219,7.113108595,-3.411562393,0.282918411,-6.74012211,-9.154063743,-6.403991695,-0.348350995,4.226114893,5.50736936,6.163265791,-4.209406054,14.71187544,-7.201764867,-15.05448745,1.028620096,-3.435677747,-1.635982728,-12.04830892,-6.778514622,-21.84988742,-7.332849486,-0.620182314,-1.338459899,1.414829678
131,6.698979529,4.002046696,-1.143624429,14.72856137,11.24450897,-0.708634714,-2.087602426,2.690781041,19.58006926,-5.40952254,-19.60826146,22.48305969,-5.573774458,-7.419927752,-4.261716727,1.95276416,-10.13090597,2.54416116,-11.61101465,-19.03734071,3.363772865,10.13857429,10.6196025,6.983017711,10.47273589,-10.66980067,-15.67699516,-8.527736062,-9.492641871,-4.833127132,-5.541966955,20.03818431,1.439113529,-11.9512148,-12.38450759,-5.681162085,-9.192538897,25.09247373,-7.471476552,7.926759398,-1.216261874,-11.69441075,-6.075321996,11.92551814,-0.297502841,2.853419555,22.59764872,-1.036128665,11.1369355,6.026631209,1.502051257,1.047934699,2.020076337,-2.856309749,-12.15954565,7.458603091,-10.25979886,9.391952178,-27.47872154,0.450927606,-5.088759247,-11.81826324,6.512028504,-4.434452535,-8.337203061,17.90894857,-8.655519896,4.253848114,-17.14451449,7.000071503,-8.039580669,1.032053919,6.802348129,-6.004403239,-2.568725644,-4.801136535,6.329287057,-5.011683263,0.582125025,-7.431928545,-9.396509733,-6.158877192,1.00669901,5.024821739,5.378170249,7.943665217,-3.281872153,16.20941392,-5.756824972,-16.66723238,-0.546256457,-2.727771074,-2.883232428,-13.17555642,-5.671225519,-22.4383779,-6.032518935,-1.239794321,-0.958090544,1.522926792
132,6.49822318,4.454239122,-1.743234278,14.1222575,11.14256877,-0.095520545,-1.252940992,3.464068152,20.56460225,-6.455448848,-20.55843169,22.20992746,-4.280181788,-7.183223004,-3.416680132,3.197241497,-10.31887871,2.17437403,-11.77468588,-18.94038848,2.858330879,10.00795166,10.7891273,5.954412057,10.04598174,-11.22089959,-14.62645242,-8.205195242,-9.956641785,-4.786991455,-5.49656683,19.8060681,1.943236939,-11.39877824,-13.92640431,-5.500669429,-8.757875582,24.92083443,-8.533757741,8.453425933,0.704373877,-11.60183521,-6.30601882,12.92704907,1.334648953,3.139571157,23.60693798,-0.768511048,12.01301122,6.558213523,2.194219036,1.436833503,3.546646314,-4.139744433,-13.83003705,8.168861585,-11.44243348,11.13821963,-27.19676892,1.279715541,-3.701808023,-10.6216171,8.020614169,-5.141216538,-8.702342523,19.28143443,-6.890156007,4.038853697,-19.61129435,7.052712331,-8.724471185,-0.31492398,6.887920397,-6.649192133,-3.657574169,-4.4481799,5.052142831,-4.733994115,1.242855205,-8.565845214,-8.851878742,-6.156905051,2.321459632,4.486864306,2.89678383,8.382203903,-3.300889775,15.97324347,-4.528433454,-14.98155052,0.011208555,-3.84063576,-2.639212847,-11.3446309,-6.405088067,-22.96750028,-4.10695901,-0.62817545,-1.687034912,2.10696897
133,5.941549466,1.712155695,-0.583804828,15.36710615,10.33994513,-1.450735326,-1.388892562,5.136766597,21.4737308,-5.984276159,-19.44967499,22.13135866,-3.290575028,-8.526409172,-4.10683072,3.739760807,-11.2034056,1.73381834,-11.86253667,-19.12304575,2.112778788,10.06162169,11.53049803,4.754256309,7.671229587,-13.2602196,-15.86432111,-9.405903632,-9.841590232,-4.66891598,-5.088660687,20.46549483,2.141223385,-12.81470615,-13.53480562,-4.558361568,-9.414047503,22.8717142,-6.91875825,7.777728833,2.666681045,-11.19483659,-4.976703223,14.26154221,2.414746609,2.540591158,24.19886822,-0.877635335,12.95023376,5.69739428,1.919194499,2.996968798,5.379165422,-5.087768898,-11.54097231,8.171996615,-12.35308071,10.55764681,-27.3159389,2.190857767,-2.337682236,-10.79468209,5.660419406,-6.225589663,-9.02589408,19.05198564,-7.373698733,4.175778894,-20.17701344,8.128376393,-7.726595335,-2.304221208,6.698935439,-5.468335381,-6.192519415,-4.669169595,4.460529907,-4.738915952,-0.37413774,-8.519243294,-8.691369954,-5.828897825,2.278743007,4.978350708,2.113079731,9.202163468,-3.061839688,15.49415012,-5.275271087,-15.16301793,0.233827453,-3.719762009,-2.103454685,-12.34657565,-5.659322101,-23.47798761,-4.46668095,-0.861297717,-0.842535502,3.397973799
134,6.083495027,3.570335067,-1.178564026,13.72799938,10.12135104,-1.865860614,0.078329624,8.566759737,20.27133821,-6.381135103,-20.90885094,22.28055958,-4.213128975,-8.67553677,-5.320023513,3.072279616,-8.788668647,0.926903422,-11.6076826,-21.07334577,3.369693075,7.820470955,12.28957732,5.390528081,6.953927009,-12.63808757,-15.43402024,-8.669297848,-10.84121525,-5.134381108,-4.86433187,20.56345498,1.324902226,-12.32698434,-13.91503859,-3.508273399,-10.57191938,21.7630995,-6.427497298,8.003324234,2.306438396,-12.14371442,-6.152700652,14.11139347,1.324394496,2.438947893,24.85648797,-1.40540617,14.48179652,6.125730147,2.159743656,3.315673797,5.639125577,-5.358187796,-12.48637409,9.271367068,-11.52298676,10.77448878,-27.03401912,2.226792238,-3.287343544,-11.47718015,5.417976862,-5.823465473,-7.586856888,18.72100153,-7.782859585,3.087251713,-19.82324373,8.199947324,-6.664279293,-1.595598518,7.932480805,-4.712650968,-6.997734128,-7.086024815,4.074239898,-4.43794979,-0.004445748,-6.347583538,-10.04922928,-6.233261618,3.186110873,3.71028746,3.872997201,9.056292803,-4.232670995,15.19121211,-5.978073797,-13.17150135,0.268380783,-2.701385081,-1.942567385,-12.95239529,-5.966171032,-23.21723021,-3.111645211,0.419151227,-0.478933729,2.318284168
135,7.186291968,4.33100138,-1.109645535,13.10694466,8.796860009,-4.452092043,-0.28085072,9.491208139,18.90727826,-6.958638315,-20.77404858,21.82840953,-3.102290429,-8.198479073,-5.343744485,3.006169381,-9.948268154,0.834062793,-11.62141064,-20.94060623,3.5190565,8.27020568,12.94588221,4.806251508,5.324551526,-11.40659617,-14.82822214,-9.412295016,-10.2333028,-4.276225466,-5.339864377,20.30922369,1.388008619,-13.50768453,-14.4110274,-3.933663511,-11.7627137,19.66439807,-6.545445931,9.293483897,2.16751421,-11.972489,-6.701256649,15.71420538,1.685769033,2.465026222,25.25396342,-2.954821046,15.14766609,5.306350506,1.221109396,4.264465841,5.733229125,-3.534301218,-10.90717464,7.581544986,-12.61169518,11.43400063,-27.21264494,3.22107729,-1.780328669,-11.60735697,5.083367696,-6.800602505,-6.160642523,20.28479227,-7.590808692,3.529325564,-19.71728358,7.725930861,-5.594363725,-2.536273366,7.540781151,-3.939880351,-5.702018206,-6.098651769,3.937563039,-4.996886869,-1.090067621,-6.399895632,-10.51103111,-4.839523552,4.303201006,2.820073243,3.460178325,9.189193652,-4.788792015,16.32639473,-5.555596265,-12.76284908,-0.253194567,-2.568516576,-2.585661244,-13.80417876,-5.718156191,-22.83403095,-3.590045624,0.571115369,-1.047238307,3.104298212
136,5.928299089,4.099477164,-1.822159147,11.34860003,8.329938234,-4.54678193,0.204937235,9.58301724,19.08255387,-6.187080735,-21.73039365,21.41526115,-1.202237029,-9.572412204,-6.359206604,2.821304485,-8.511327009,2.717334266,-11.90010093,-20.15907067,4.666456201,7.061478485,12.8943512,6.304408401,4.774036875,-10.8226468,-14.94252078,-9.125793224,-11.51644294,-2.669569092,-6.14178269,20.08042833,1.343196765,-14.43824112,-16.30289617,-4.637927378,-13.66267406,17.89683663,-6.591483541,10.06069346,1.46780006,-12.64314918,-7.626811904,16.32197141,-0.064633676,0.768631012,24.33059553,-2.338963807,14.99123666,5.009136236,1.501309537,4.107829005,4.275827921,-4.146968526,-11.46367737,7.101286465,-12.96603113,10.29949379,-26.94820644,2.445280961,-3.620467464,-9.316555363,5.429793259,-7.22538502,-6.980825282,20.78907809,-8.715429181,5.062484788,-19.93791651,6.60395461,-3.960371602,-2.788547977,6.053363241,-6.076795103,-4.340459158,-6.478222995,3.287860767,-3.718937434,-2.793604042,-6.089482641,-10.36139685,-4.449526909,7.341356596,2.38358465,2.292003356,10.68106603,-4.048428047,15.16400075,-4.529906177,-13.24650861,-1.26151185,-1.454078557,-4.341986073,-14.21369235,-5.095553716,-23.10930698,-3.1006082,-1.154769253,-2.085276598,2.130096788
137,5.982991909,3.914249917,-1.764449978,11.98359342,7.402812888,-4.006251721,0.56980127,8.445747675,20.64420764,-6.498636039,-22.07847879,20.33589361,-1.415470028,-10.90162482,-7.255987676,1.45973393,-6.699562366,1.569348418,-10.74268826,-19.63296657,5.149244717,5.731611445,15.45199913,5.281635695,4.107149825,-12.04693933,-15.48744997,-8.987632622,-10.15373888,-1.683077561,-5.834932955,20.58537444,2.902047089,-15.11903477,-17.12229823,-5.327152389,-14.48235404,18.00847231,-5.759224526,9.996997734,0.520078974,-10.89861011,-6.021833376,15.28836076,-0.158406836,0.76474103,24.86151215,-2.757557724,15.43035848,5.087327653,2.109483873,4.141770994,5.822134482,-4.368654205,-12.38615212,8.4694097,-12.15173787,8.373034496,-27.17985217,0.543838667,-2.653546151,-9.816156433,5.703423755,-7.339455475,-6.89172494,21.26840371,-10.32331804,4.756354565,-20.18465124,5.860822846,-4.091478466,-3.256963691,5.83810596,-5.364399418,-2.764488817,-6.798213804,3.088428685,-5.442476267,-0.586773771,-5.636397411,-8.703896524,-4.717149994,8.308662104,2.051896176,0.308591757,9.037411785,-3.459484063,15.24467912,-2.661684206,-12.30826476,-0.408887041,1.028252153,-4.026519132,-13.67075838,-4.851208879,-23.54689707,-2.220589273,-0.923962496,-3.415618151,1.374417516
138,5.543971943,4.415845436,-2.489214906,11.41814922,8.811878871,-4.94356732,1.402252248,11.0493661,22.35637757,-6.136066708,-20.70465266,21.14315687,-3.311760665,-11.11162602,-7.166847207,1.125074025,-7.493237727,1.757269732,-11.40369663,-20.21350267,6.232459989,7.084247153,14.04892331,6.174232437,2.943024833,-13.25915551,-15.50356625,-9.862322356,-12.29957618,-0.655095345,-6.118764083,20.58764087,1.475735671,-13.27797309,-17.13210117,-3.652695676,-14.04748479,16.94382641,-6.43097636,10.013637,0.390554033,-11.86264587,-6.967136415,15.42106127,-2.23832772,-0.162110326,23.05443899,-1.756338882,14.51171043,5.186618116,1.655905913,4.044395021,6.352750209,-4.397447162,-12.06829661,9.04057804,-12.80557551,7.942536244,-27.56679141,0.982527892,-3.216526839,-11.53920628,5.399639578,-6.148839115,-7.788930261,21.05390944,-12.04026322,4.410070685,-20.29854689,5.379594822,-3.912886859,-2.770939537,6.223799818,-5.685840146,-3.948867075,-7.090585979,6.633485148,-7.090599944,-0.544787031,-4.664259566,-8.069053166,-3.909635699,9.525933887,1.523651985,-0.058749867,10.01083115,-4.0830086,15.69615494,-2.061680987,-12.15141773,-2.257799898,1.376246558,-3.830781355,-13.75356913,-4.379282941,-24.79936788,-4.175228998,-1.160255024,-2.946255202,-0.242705034
